Android,Android App,Apple,Google,Nothing,Other Apple product or service,Other Google product or service,iPad,iPad or iPhone App,iPhone,I can't tell,Negative emotion,No emotion toward brand or product,Positive emotion,tweet_text_cleaned
0,0,0,0,1,0,0,0,0,0,0,0,1,0,It amazes me how many people dont tuck the flap in on their apple iPad case sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,what omfg means please link Webber iPad sxsw Dionne Warwick
1,0,0,0,0,0,0,0,0,0,0,0,0,1,Alert the media  I just saw the one and only Android tablet at sxsw  Like finding a needle in a haystack  I also saw a Cr48
0,0,0,0,1,0,0,0,0,0,0,0,1,0,N2 First Meetings link codes valid 120035959p 031111 infektd sxsw necro
0,0,0,0,1,0,0,0,0,0,0,0,1,0,great for meetings haha hollergram link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,purchased Mexican Mavis by Boy amp Bear Sold On first listen Thanks SXSW link iTunes
0,0,0,0,0,1,0,0,0,0,0,0,0,1,purchased Mexican Mavis by Boy amp Bear Sold On first listen Thanks SXSW iTunes Free link iTunes
0,0,0,0,0,0,0,1,0,0,0,0,0,1,I think I might go all weekend without seeing the same iPad case twice sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,For sure Mine does via iPad RT mention You know you are an agnerd if your dairy relies on evernote  link SXSW agchat
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bummed to miss SXSW this year but were all quarantined with the same kiddie cold and I have GarageBand on my iPad to comfort me fb
0,0,0,0,1,0,0,0,0,0,0,0,1,0,At Red 7 Mist Giant dope Interviewed Adi from The Mind of Adi a few minutes ago compared cat pics  sxsw Location link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,HootSuite Mobile for SXSW  Updates for iPhone BlackBerry amp Android link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,HootSuite Mobile for SXSW  Updates for iPhone BlackBerry amp Android link via mention
0,0,0,0,1,0,0,0,0,0,0,0,1,0,HootSuite Mobile for SXSW  Updates for iPhone BlackBerry amp Android link Android BlackBerry Keitai
0,0,0,0,1,0,0,0,0,0,0,0,1,0,HootSuite Mobile for SXSW  Updates for iPhone BlackBerry amp Android link hootsuite
0,0,0,0,1,0,0,0,0,0,0,0,1,0,HootSuite Mobile for SXSW  Updates for iPhone BlackBerry amp Android link via mention
0,0,0,0,1,0,0,0,0,0,0,0,1,0,HootSuite Mobile for SXSW  Updates for iPhone BlackBerry amp Android Shared by Paul_ link shared
0,0,0,0,1,0,0,0,0,0,0,0,1,0,HootSuite Mobile for SXSW  Updates for iPhone BlackBerry amp Android Whether youre getting friendly down at S link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mashup on mobile with contextual information in the future by Google by Marissa Mayer sxsw thefutureismobile
0,0,0,0,1,0,0,0,0,0,0,0,1,0,There are more than a few PATs here at sxsw If you dont know what Im talking about please google Julia Sweeney and learn
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Well good morning SxSWi day 4 Im ready for another day of great panels BC alumni amp the Industry Party tonight sxsw gsdm google
0,0,0,0,0,0,0,0,0,1,0,0,0,1,Loving my Morphie JuicePack today for a recharge of iPhone So worth it sxsw
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Brilliant move by Apple before it even begins Apple wins SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Hey SXSW movers and shakers mention is publishing a quotPoke the Boxquot eBook next week Get involved link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Having so much fun handing out chances to win 2 Audi cars with mention SXSW  mention Apple Store SXSW link
0,0,0,1,0,0,0,0,0,0,0,0,0,1,How could Murphy USA better serve you inside Google Maps on your phone Google is announcing great features in v5 SXSW
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Why cant my iPad and I be intimate together tapworthy designflaws sxswi sxsw
0,0,0,0,0,0,1,0,0,0,0,1,0,0,compiling my sxsw list in one google doc is taking a lot longer than i thought so many parties so many good musicians
0,0,1,0,0,0,0,0,0,0,0,1,0,0,Day 1 and my charger kicked the bucket Where the heck is the Apple store thats within walking distance sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,sxsw did my good deed  returned a lost iPhone
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Thanks to my good friend the great mention for gifting me an Exogear iPhone backup battery case Priceless at sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Sent from my iPhone RT mention Behind on 100s of emails Give them all 1 line iPhone composed replies SXSW protip
0,0,0,0,0,0,0,0,0,1,0,1,0,0,With just my iPhone and iPad on me I feel very unequipped compared to everyone else Dang sxsw
0,0,0,1,0,0,0,0,0,0,0,0,1,0,Headed to my sole sxsw event the ACLU dotRightsGoogle party
0,0,0,0,1,0,0,0,0,0,0,0,1,0,whats the name of the song link imthetype iPad imthetype sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Why do we need a quotpage flip effectquot like having a fake needle on a cdplayer  tapworthy sxsw iPad
0,0,0,0,1,0,0,0,0,0,0,0,1,0,What do u need mention Groups challenged with coming up with iPhone app to solve parenting issues sxsw worklifeprogress
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention needs the help of a badass android developer right now for a debugging emergency Know anyone mention him SXSW
0,0,0,0,0,0,0,0,1,0,0,0,0,1,mention New UberSocial for iPhone now in the App Store includes UberGuide to SXSW sponsored by Mashable link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention New UberSocial for iPhone now in the App Store includes UberGuide to SXSW sponsored by Mashable link finly
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention New UberSocial for iPhone now in the App Store includes UberGuide to SXSW sponsored by Mashable mention vamos a probar
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Couple of new blogs random tips on awesome iPhone app dev link and the politics behind HTML5 link SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Why isnt news industry spending more RampD Why wait for Apple to innovate for publishers bc print is subsidizing efforts newsapps sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,HootSuite News HootSuite Mobile for SXSW  Updates for iPhone BlackBerry amp Android link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,This dude next to me is holding and using an iPad 2 like its a trophy sxsw lookingforwardtothemusicfest
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention  Nice mention store huh  Any chance we can meet face to face while at SXSW today or Sat  Wanna talk beer amp social
0,0,0,1,0,0,0,0,0,0,0,0,0,1,There are no hard feelings towards Google mention says they would make a great partner checkins sxsw pnid
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention No 1 hack they found people jumping over the corporate firewall eg using Google Docs etc hackingwork sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Hope its not a flop akaBuzz mention Google to Launch Major New Social Network Called Circles Possibly Today link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,C34 Its Not a Retreat link codes valid 120035959p 031411 infektd sxsw cvdc
0,0,1,0,0,0,0,0,0,0,0,0,0,1,mention Not a rumor Apple doing popup store in downtown Austin for SXSW amp iPad 2 launch link Smart move 1of many dfcbto
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Is anyone NOT hopping on this groupon bandwagon mention to Launch quotGroupon or Living Socialtypequot Rewards at SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Google is NOT launching any products at SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,No Droid Not surprised RT mention spotted at sxsw table of three people with 8 phones an iPad and a MacBook out gadgetoverload
0,0,1,0,0,0,0,0,0,0,0,0,0,1,To buy or not to buy RT mention Before It Even Begins Apple WinsSXSW link
1,0,0,0,0,0,0,0,0,0,0,0,0,1,Farooqui Now about mobile iOS with Android catching up fast and will grow more once they allow inapp purchasing gamesfortv sxsw
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Fear not Now extended through Wed gt RT mention RT mention Last day for Apple popup is Sunday 313 SXSW AppleATXdt
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Calvin is now the Geek Charlie Sheen with his goddesses mention mention mention mention google SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention of mention quotWe were getting feedback from SXSW groups amp we pushed out an Android fix at the grilled cheese stand yesterdayquot
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention of mention on manufacturing serendipity quotHaving access to more information makes us more curious not lessquot SXSW
0,0,0,0,0,0,0,0,0,1,0,1,0,0,quotAll of SXSW is nothing but a teeming sea of iPhone addicts too busy Twittering to ever engage with one anoth_ cont link
0,0,0,0,0,0,0,1,0,0,0,1,0,0,Not a fan of a new sxsw trend  audience sharing opinions via holding up an iPad Not here to listen to you annoying
0,0,0,0,1,0,0,0,0,0,0,0,1,0,quot40 of all Google Maps usage is on mobilequot  Marissa Mayer sxsw
0,0,1,0,0,0,0,0,0,0,0,0,0,1,The power of Apple People who have spent hundreds of dollars to attend SXSW are spending the day waiting in line for an iPad
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Continuum of attitudes on crowdsourcing Gap is to quotI hear youquot as Apple is to quotIll tell youquot sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Google VP of consumer products Marissa Mayer says location is everything link sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,SXSW 20 of Google searches are for local information Marissa Mayer 6 million places claimed by their owners and logged by Google
0,0,0,0,0,0,1,0,0,0,0,0,0,1,Third era of google logos  an interactive play space Get ready GoogleDoodle sxsw gsdm
0,0,0,0,1,0,0,0,0,0,0,0,1,0,New batch of iPad 2s just delivered sxsw ipad2 mention Apple Store SXSW link photo
0,0,0,1,0,0,0,0,0,0,0,0,0,1,Highlight of my day was undoubtedly meeting mention from Google for 30 seconds after her softball fancrazed preso at SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Cool team of startups came via siliconvalley bus hacking apps mention  exGoogle Au now on stage w speakermeetup sxsw at DogPatch Labs
0,0,0,0,0,0,1,0,0,0,0,0,0,1,Wow lots of the SXSW audience havent seen the 3D vector panning in Google Maps for Mobile  gasps of appreciation
0,0,0,0,1,0,0,0,0,0,0,0,1,0,sxsw tip of the day again  turn your iphone screen brightness down way down conservebatterylife peace mention
0,0,0,0,1,0,0,0,0,0,0,0,1,0,first leg of the Mobile Social at sxsw fb link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,I14 Call of the Zombie link codes valid 40075959p 031211 infektd sxsw zomb
0,0,0,0,1,0,0,0,0,0,0,0,1,0,I18 Call of the Zombie link codes valid 800115959p 031211 infektd sxsw zomb
0,0,1,0,0,0,0,0,0,0,0,1,0,0,Tomlinson of TX Observer says Apple subscription data holding is biggest impediment to success newsapps sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Tip Turn off push amp set fetch to manual mode for email mailcontacts amp cal gt fetch new data  saves battery  iPhone SXSW
0,0,0,0,0,0,0,0,1,0,0,0,0,1,mention Official SXSW App SXSW GO link android iphone ipad ltthanksinstalled
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Zazzle is officially at SXSW Come by the mention Grille mention us with zazzlsxsw and youll get to make your own iPhone case
0,0,0,0,0,0,0,1,0,0,0,0,0,1,technews OMGJK A Kiss For iPad 2 A Slap For Xoom link Tech_News iPad_2 JK OMG SXSW tech
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mention on sxsw with a Cr48 theres so much potential here link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Idle time on a SXSW Friday can be an expensive thing mention Apple Store SXSW w 80 others pic link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA Today on iPad makes good use of digital shortcuts while still looking like a newspaper mention tapworthy sxsw
0,0,0,0,0,0,0,0,0,1,0,0,0,1,iPhone in one hand caramel macchiato in the other Ouchhisshot  With apparently two pumps of lava And so it begins sxsw tmsxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Thats the one i want to get when it hits canadaRT mention sxsw ipad store sold out of everything except 64gig wifi only white
0,0,0,0,1,0,0,0,0,0,0,0,1,0,technews One lone dude awaits iPad 2 at Apples SXSW store link Tech_News Apple iPad_2 SXSW tablets tech
0,0,0,0,1,0,0,0,0,0,0,0,1,0,More than one million ratings per month on Google HotPot SXSW pr
0,0,0,0,0,0,0,0,0,1,0,0,0,1,I can haz one mention Just showed off mention Charge Anywhere at a bar to charge my iPhone and the whole table wanted to buy one SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,quotthe only explanation for the continued success of Apple is the existence of Godquot mention enchantment sxsw
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Apple to open a quotpopupquot store across the street from SXSW for two weeks Umm genius If it isnt obvious cough iPad2 cough
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Apple to open pop up store at SXSW in time for ipad2 sales link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Apple to Open PopUp Shop at SXSW REPORT link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Apple to Open PopUp Shop at SXSW REPORT link via mention
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Apple to Open PopUp Shop at SXSW REPORT link property
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Apple to Open PopUp Shop at SXSW REPORT Apple is set to open a temporary store in the_ link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Apple to Open PopUp Shop at SXSW REPORT Apple is set to open a temporary store in the link realestate tech
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Apple to Open PopUp Shop at SXSW link via mention
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Apple to open popup shop at SXSW  link
0,0,0,0,0,0,0,1,0,0,0,1,0,0,Apple to Open PopUp Shop at SXSW link ltcool concept but I wouldnt spend my SXSW waiting for the iPad2
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Apple to open temporary store at SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Have some open time Tues amp Wed if any news site managers want to chat about Google News Let me know sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Wear your OpenBeta VIP Badge at sxsw and you might win an iPad from QuiBids and a case from mention sxswbuffalo
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Apple has opened a makeshift store for sxsw iPad2 will be available at 5pm today tempted
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Launching our iPhone app soon and were participating to the LaunchRock comp at SXSW link get your invite now 
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Hey SXSW our new iPad app Dexteria is now available link like us on Facebook link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,IPad 2 is out Plenty of people at the storeand in linescarfing them up SXSW mention Apple Store SXSW w 65 others link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Nice line outside sxsw apple store I guess people want some iPad2s
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Confusion over Google Circles Google claim Circles is not being released at sxsw and is not even in development link
0,0,0,0,0,0,0,0,0,1,0,1,0,0,mention  packing a point by showing iphone fragmentation  SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Attending panel quotbetter living through cloud computing quot presented by Googles Jon Wiley sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,One SXSW panel moderator who is from the Europe says he spent 3000 in roaming charges on his iPhone at SXSW 2010
0,0,0,0,1,0,0,0,0,0,0,0,1,0,The brown paper on the windows as the line grows at the SXSW PopUp Apple Store by Golds Gym at Sixth amp Congress link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,sxsw two parties down Awesome Journalism NPRGoogle one to go PBS
0,0,0,1,0,0,0,0,0,0,0,0,0,1,At google party Best ever Get your butt over here sxsw
0,0,0,0,0,0,0,0,1,0,0,0,0,1,Hey sxsw peeps Our new IPhone app ON Voicefeed just launched the US link Check it out and let us know what you think
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Watch how people interact with information it be different bigger smaller touchingstories iPad andor tablet SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Hey sxsw people Survival tip no 2 Great vegitarianvegan right in the think of the action Mr Natural link sxswsurvival
0,0,0,0,1,0,0,0,0,0,0,0,1,0,The sxsw Pepsi Max Marketing Street Team has shown up to the PopUp Apple Store line handing out drinks amp Tshirts link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,New post Per this rumor Google may preview its big social strategy at an 80sthemed costume party at SXSW Yep link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Instagram photo by iamtimbaker Googles 1980s SXSW Party with mention link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Trying to pick up on a theme at SXSW this year  I think it may be the opening of data from Google to government SXSW bolinsxsw
0,0,0,0,0,0,1,0,0,0,0,0,0,1,Google is planning to launch a major new Social Network called Circles Previews so far have been super positive SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,mashable Platform for Concertgoers Launches Android App in Time for SXSW  link sxsw link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,A game to play at SWSX spot non Apple electronics sxsw
1,0,0,0,0,0,0,0,0,0,0,0,0,1,I need to play this game on my android  SXSW link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Grown men playing legos Google party sxsw  mention Speakeasy link
0,0,0,0,0,0,0,0,1,0,0,1,0,0,I left my pocket guide at the hotel I dont know how Im going to cope What does that say about the usability of iPadiPhone app SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Check out Poked Liked amp ReTweeted A Google Love Story at SXSW
link SXSW sxsw15 sxswiC"
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Check out Poked Liked amp ReTweeted A Google Love Story at SXSW SXSW sxsw15 sxswiC
0,0,1,0,0,0,0,0,0,0,0,0,0,1,The apple pop up store at sxsw is no joke
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Found the popup Apple store at SXSW
0,0,1,0,0,0,0,0,0,0,0,0,0,1,The Apple popup store is more attractive and impressive than many permanent retail stores sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,The Apple popup store line finally dwindled Time to check out iPad2 sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,The apple popup store was off the hook last night at sxsw  singing dancing high fives on new iPad purchase
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Wordpress powers 12 of websites from SXSW talk from WP founder  WOW  The other 88  russian spam bots nigerian bankers google
0,0,1,0,0,0,0,0,0,0,0,0,0,1,Brilliant PR stunt business idea and customer service response in one Apple sets up a popup store at sxsw draws crowds media amp revenue
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Panels on PR cloud computing Android design iPhone design today Hope to redeem my panel experience in one fell swoop sxsw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,Excellent presentation by mention on quotThe untapped iPad Market is your site POURquot sxsw poursite accessibility
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Excellent presentation on digital magazines link touchingstories SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Hey sxsw presenters amp attendees Here are tips on how to show presentations on the iPad and iPhone link
0,0,0,0,0,0,0,1,0,0,0,0,0,1,iPad 2 is pretty sick Almost makes me think I need one sxsw
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Google to preview new social network called Circles at SXSW Interactive today  link Google Social SXSW Circles
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Google To Preview Social Networking Platform At SXSW Conference link
0,0,0,0,1,0,0,0,0,0,0,0,1,0,technews Privacy Could Headline Google Circles Social link Tech_News ACLU Google_Circles Social_Network SXSW tech
0,0,0,0,0,0,1,0,0,0,0,1,0,0,mention Problem with Google Living Stories was the process of creating content didnt change  was just an interface hacknews SXSW
0,0,0,0,1,0,0,0,0,0,0,0,1,0, We have problems_TIME TO STOP  _ link _ edchat musedchat sxsw sxswi classical newTwitter
0,0,0,0,1,0,0,0,0,0,0,0,1,0,Im in the Q at the Apple pop up store sxsw with mention and mention    link
